accountNumber,accountHolderFirstName,accountHolderLastName,balance,interest
8467447107,Ferdy,Hammant,1891599.543,0.05
2166275295,Mel,Bickerstasse,2553934.355,0.05
2910157639,Adolph,Westney,3548413.378,0.02
7031837555,Luella,Lowseley,4996137.268,0.03
5475011608,Luci,Geke,793200.025,0.04
5341359866,Rheta,Laing,1663662.475,0.04
9780039074,Mab,Farans,2208319.555,0.02
2277540169,Fraze,Aikman,2867839.645,0.01
9083089151,Cori,Neesam,4209134.257,0.04
7849750588,Enid,Jencey,360111.254,0.04
2106224980,Codee,Fresson,292024.898,0.01
1508176850,Nerissa,Kirtley,2432612.62,0.04
3724193033,Beltran,Johnstone,3202947.854,0.05
5820481280,Blondy,Richardsson,4091149.838,0.02
1894875322,Merle,Pryell,280814.124,0.01
4965830870,Samson,Keniwell,1705003.415,0.03
7019475475,Ealasaid,Durgan,4797780.316,0.01
2715123025,Lyn,Vanyashkin,3464667.268,0.01
9338295205,Gabrielle,Tivenan,529089.711,0.04
1683492420,Garth,Shoebottom,831652.086,0.02
4282540951,Adela,Benedtti,1710196.023,0.04
1993521599,Shaun,Imos,4750460.738,0.03
5869141260,Lorelle,Wanderschek,3290663.972,0.03
2633654542,Anthony,Evreux,1974487.858,0.04
4936870366,Karon,Southon,3839353.908,0.03
5129388371,Marigold,Gregs,1944732.612,0.01
4324593618,Rudy,O' Dooley,3793909.378,0.04
2448514428,Saba,Posen,1335671.203,0.03
8058565782,Edeline,Prozescky,3747810.843,0.02
7529320922,Barn,Fitter,2383205.822,0.04
5209653671,Amelina,Ollerenshaw,1132270.334,0.03
8536831673,Lynnett,Rizzone,4316124.16,0.05
4768305710,Cordey,Polet,870980.957,0.05
2631573982,Land,Ovett,588497.519,0.03
2340556643,Aidan,Lemar,2685424.639,0.04
1851494962,Nicolai,Colls,4771305.291,0.05
4577501205,Freddy,MacMenamin,1220437.198,0.03
1413723489,Brena,Bruun,2288079.891,0.04
5055793193,Ina,Tournay,1589238.08,0.05
5685300375,Susannah,Harteley,1717186.969,0.03
3914815667,Marshall,Way,2636377.045,0.04
5363607659,Vivia,Brady,786763.896,0.04
8430060016,Joye,Swaffield,1422987.564,0.04
8878055063,Dean,Pedlar,790380.958,0.03
1845573031,Matt,Ambrozewicz,874754.473,0.02
9731774429,Tildi,Eldred,4480858.42,0.02
4705191879,Fianna,Soda,2055558.649,0.03
4078236465,Wallas,Graalmans,4706288.73,0.05
2706101910,Fanchon,Grelka,2384922.694,0.01
4639067196,Padriac,Kighly,2223279.412,0.04
9850249809,Lanie,Domleo,3396033.034,0.03
6038465755,Saunderson,Hinkensen,1559150.207,0.05
2971107658,Vivi,Longfoot,2183554.855,0.03
9327947802,Raimund,Crippes,4650815.195,0.04
2434890051,Andrew,Pomfrey,4370166.831,0.04
9648802769,Jolyn,Godwyn,4146140.957,0.01
5766367445,Zach,Willett,1245053.617,0.01
7601276145,Flossie,Worsham,2957843.401,0.04
1672281980,Web,Gildroy,1592120.492,0.03
7312377514,Gun,Gallety,2658735.751,0.02
3133099724,Emlen,Juppe,3148711.273,0.03
7981405205,Selia,Curgenuer,2141319.838,0.05
3519528420,Madison,Aldhouse,2114986.819,0.03
6520005586,Celestyna,Ravelus,382077.236,0.05
8740496826,Bern,Timperley,2389495.33,0.05
7462822047,Garreth,Leither,1140352.865,0.01
1341216484,Thelma,Constanza,2387261.456,0.03
1909743461,Barbe,Wanjek,4687732.487,0.03
7730845927,Merell,Drayson,840137.361,0.05
4043158173,Meris,Oxenden,1933994.618,0.04
8458711846,Hamlin,Paffot,2875771.303,0.02
3829857111,Belinda,Gosforth,4355930.712,0.03
1298599242,Hilliard,Footer,3221361.216,0.05
7718035726,Calhoun,Nowell,4461064.716,0.03
8406591058,Evaleen,Koppelmann,1762317.107,0.04
9901417556,Ollie,Lukes,1175136.811,0.04
8142768396,Garry,Whitnall,865729.025,0.02
3770471815,Helenelizabeth,Carvilla,1999505.172,0.04
9329959731,Pablo,Halgarth,59107.824,0.04
4682643117,Edgardo,Canizares,2400001.295,0.03
3611200306,Scot,Farny,3265721.676,0.03
8667297375,Lesley,Keppin,4042482.511,0.01
8796143446,Kattie,Climer,4845923.639,0.04
5804037541,Ania,Brockington,4541248.474,0.03
6122897002,Anica,Burgne,3740162.132,0.04
6351993726,Carolee,Ivatt,4189530.231,0.02
1032009973,Archibald,Itshak,238143.248,0.04
6064198215,Lynnet,Esh,3048779.962,0.04
9395236909,Paton,Peele,1411077.744,0.04
2305582995,Clayborne,Tuddenham,4708444.802,0.02
3169929276,Lena,Joblin,2095156.618,0.01
9696139734,Aurilia,Phillipp,4421281.488,0.04
8390391340,Connie,Denisard,4531963.544,0.02
4214247233,Maxwell,Abberley,289643.472,0.02
6836606836,Ulysses,Yosifov,937786.809,0.01
9297327649,Arlie,McNuff,3588878.703,0.03
2408323678,Felizio,Harnott,3224563.954,0.05
4449856397,Brigid,Ziem,2804789.647,0.04
2050560520,Idette,Habberjam,4652688.563,0.04
6195894055,Archie,Jowle,4169211.592,0.02
1378981406,Jeanette,Redwood,4412385.151,0.03
7452477375,Gale,Storre,4272967.74,0.03
2831431263,Lucina,Dionisi,1892769.65,0.02
6820095516,Nelie,Sprowles,4634437.622,0.02
7850364724,Terrie,Swatland,4947481.663,0.01
6767704038,Tammy,Kornel,1456724.79,0.03
5747258889,Eduard,Merrisson,2903331.562,0.03
6914019104,Oswell,Lamburne,3602443.663,0.03
8170101890,Dani,Speerman,3122290.377,0.03
2232279832,Jerry,Matt,4456081.476,0.03
6009673662,Ainslie,Laughnan,2557709.607,0.02
5306208841,Christye,Chamney,1440246.942,0.04
6238130285,Leesa,Elgar,1223643.48,0.02
6388847817,Fania,MacAllester,3333778.426,0.01
3463675314,Alexa,Ovett,2735138.293,0.03
8270122982,Hanson,Verecker,4004676.8,0.03
9370634199,Karim,Betteney,4119307.547,0.03
5380722816,Gigi,Stedall,1219043.503,0.03
3638694472,Alidia,Minelli,4204390.287,0.03
6092313277,Brody,Cancutt,790570.727,0.03
8231022723,Noel,Salamon,894590.101,0.01
9209413517,Emmye,de Wilde,4750843.536,0.02
5478548112,Dorian,Clunie,2572695.07,0.03
8436149906,Marshal,Hambling,1548154.721,0.03
2251618864,Marlo,Kaming,1357762.115,0.04
4738529080,Maribelle,Glazer,2104136.177,0.03
9364044099,Alonso,Pimer,252495.392,0.01
8024674298,Jenica,Cottee,78075.99,0.04
1000484681,Jamison,Skpsey,598451.251,0.03
7426962905,Andreas,De Courtney,785333.675,0.03
7050286860,Cally,Swaysland,4008705.077,0.04
7405940029,Savina,Garnsworth,48561.766,0.02
5551314933,Mame,Dible,4758032.547,0.02
1684240153,Karolina,Nuzzti,3640854.162,0.04
3670267659,Scotty,Ganiclef,2292995.374,0.02
2617904917,Mirabelle,Hannum,3837988.605,0.03
1304896337,Alyse,Titterton,4058253.341,0.05
3269825046,Malanie,Grigs,4080223.452,0.01
7824456773,Essa,Drohan,4920341.288,0.03
4492929397,Abraham,Bosomworth,2153229.441,0.03
9724746671,Nathalie,Chaize,1687830.818,0.05
1243791252,Seymour,Bourges,4618930.231,0.02
3660335582,Giacobo,Yeowell,2763471.696,0.04
6595256153,Kristyn,Windibank,1402050.344,0.02
3509330017,Dion,MacCarroll,1174739.286,0.02
2518126112,Ricky,Shovelbottom,961239.092,0.02
7828175870,Renard,Rubke,3395178.102,0.05
6243414270,Teriann,Druery,374221.991,0.03
5542672522,Gusta,Stairmond,571668.499,0.04
2603356226,Duffie,Meriel,987414.341,0.03
8700503326,Michaeline,Galier,2990842.778,0.02
5964727741,Arturo,Benettolo,4344619.284,0.02
1655936523,Kort,Kille,3054684.246,0.02
9515986370,Denys,Charnick,1637999.325,0.03
8976842077,Audra,Wylam,4651945,0.03
4261558130,Heall,Tallow,4916550.355,0.01
9167606821,Fey,Jerrans,3681571.599,0.02
1489411148,Casandra,Salterne,3762148.472,0.03
4663027885,Rosene,Siburn,3317948.039,0.05
3357551149,Jerrie,Tivenan,3673073.694,0.04
4914975101,Kathie,Vanyushkin,2673423.504,0.05
2418515725,Enoch,Mabee,2395525.307,0.02
3826745665,Viv,Phelps,2389816.607,0.02
8283087568,Jessie,Busek,2284800.193,0.03
2342822294,Miranda,Moreland,1989682.048,0.02
9745465107,Kaylee,Porte,3423053.074,0.02
8367512892,Chrotoem,Mayler,3183117.488,0.03
1902277085,Gretna,Scarce,3104415.78,0.01
9286284736,Josh,Torrie,210728.353,0.01
3737011561,Sibylla,Reynolds,1430434.55,0.02
9782730231,Bryana,Ball,4596691.38,0.02
4739596015,Vania,Goodhall,2397523.583,0.05
6305760210,Jerrie,Viggars,2607314.912,0.04
3989804182,Ab,Ormes,3587513.78,0.03
1595474453,Cristen,Bastiman,4484010.969,0.03
9831041985,Gates,Strange,1384214.76,0.01
3442515661,Bram,Haibel,101958.977,0.03
3576922142,Mahalia,Burnsall,2286686.556,0.01
8178338835,Marvin,Kydd,3476561.14,0.02
3214491157,Aubrey,Bowbrick,2901754.856,0.04
7184619712,Marv,Fagence,589471.323,0.03
1270113096,Boonie,Langstone,2649349.41,0.05
4949625305,Trumaine,Lyness,1708357.443,0.02
3611066933,Fletch,Laurenz,259447.455,0.03
5661201014,Brietta,Pithie,576050.085,0.01
7171934061,Ursola,Larmor,4407955.689,0.02
8672221865,Tracie,Dormand,1143108.366,0.05
2349354329,Lindy,De Biaggi,1787532.465,0.05
7304739300,Emilio,McCandless,3696492.929,0.04
4967096288,Lance,Saltmarsh,2117843.669,0.03
1996226964,Shoshanna,Eaglestone,4852056.791,0.03
6418805720,Claudius,Gallehawk,1061446.282,0.04
1573707538,Mychal,Mowatt,4922897.231,0.05
4780379731,Andre,Bramham,4588346.815,0.01
4489094925,Janifer,Fullerd,464667.505,0.01
2731463511,Lily,Halwill,577158.697,0.02
9850868174,Devin,Garthside,1623085.8,0.04
9835665530,Banky,Boissieux,4593025.016,0.04
4861282043,Dianne,Ronnay,1643194.924,0.03
1969066457,Kariotta,Cometson,1966223.494,0.05
1028585063,Renado,Ocklin,179856.929,0.03
6499763213,Sianna,Gatsby,2856051.291,0.03
9803312941,Gordon,Ovid,2829635.199,0.03
4551651370,Emmett,Kepling,3431407.349,0.03
1600993254,Kippar,Mohamed,1937303.231,0.02
7410505336,Cortney,MacCurley,2280762.236,0.03
4163308485,Jessika,Bernardeau,3217299.216,0.02
9463158279,Dawn,Danks,4448207.586,0.04
7443812773,Amalea,Molyneaux,2641149.518,0.04
6787398419,Teresina,Hackworth,1320707.913,0.04
8883373304,Hollyanne,Viger,3847049.307,0.03
7743179144,Tommy,Grund,3633612.881,0.03
3860474968,Nolana,Hardaker,65996.115,0.04
9688402432,Morgana,Burris,2559978.418,0.04
1891801350,Mallissa,Broseke,1448582.804,0.03
6563766898,Mireille,Pucker,765780.229,0.04
4116191322,Geralda,Jaffra,894264.099,0.03
6985615717,Simon,McCloy,934827.338,0.01
7261516682,Orbadiah,Doodney,4215556.873,0.02
1210442947,Gabriell,Loghan,3419168.415,0.05
9764754293,Shandee,Kensington,3068357.307,0.05
8949390960,Mirna,Colquete,4689358.115,0.02
3836634830,Carrie,Faulconbridge,2180706.489,0.04
2439536136,Brose,Van de Velde,2970667.869,0.02
2336731213,Melvin,Ailward,4066022.6,0.02
8183909321,Gibby,Keyden,2600103.821,0.04
4393688310,Cordie,Outhwaite,4759214.049,0.04
4494684908,Hermine,Brownlea,2650426.66,0.04
1504805897,Prinz,Neames,4443232.88,0.02
9659805556,Andee,Phil,4516914.907,0.02
5498077286,Lorianne,Langsbury,4390797.945,0.04
4946104149,Shaylah,Ickov,1344846.002,0.01
6069934857,Arlene,Gotecliffe,247156.55,0.03
7802988697,Marj,Rook,7501.521,0.02
5138439388,Sven,Waison,1085703.622,0.02
1584840505,Margarita,Corson,3366982.826,0.02
1613027142,Vanni,Dallaghan,4930247.486,0.04
4708004392,Aldwin,Kaufman,2736633.175,0.01
8446110657,Mallorie,Scholey,4800472.252,0.04
3929202884,Billye,Walder,375557.313,0.04
7274685338,Ninetta,Kiddy,4940950.975,0.03
9032672994,Emmy,Le feaver,2472073.963,0.04
8641017936,Madelena,Di Biasio,933511.832,0.02
9136148819,Reinwald,Dunnett,2192365.528,0.01
4889710458,Bailey,Lowles,2227854.066,0.01
5970685793,Morgana,Delea,4791458.548,0.03
5050298687,Elisha,Stubbe,991692.289,0.04
8105161955,Stephine,Jordison,3324285.665,0.02
8808773578,Ebonee,O Sullivan,2216964.558,0.04
1036118318,Hanson,Comport,4346690.995,0.04
7537818734,Orrin,Chattington,3456079.927,0.04
4644177852,Yovonnda,Yegorov,1765117.965,0.02
9899590801,Corina,Backshell,3810037.118,0.03
4298390388,Jamie,Tantrum,2073576.78,0.03
6723820411,Silvanus,Stivani,2408413.879,0.04
3201240577,Kial,Birdsall,1795781.901,0.02
4193643355,Tymon,Wyper,3894827.872,0.02
6818714614,Findley,Pinckard,3939066.645,0.02
6378156167,Pauletta,Borgnet,650370.392,0.03
9691679474,Efren,Jacmard,3388452.938,0.02
8545574795,Deloria,McCafferty,916215.547,0.01
1308847001,Shelby,Silveston,3434157.651,0.04
1785821084,Nelie,Beves,669398.832,0.02
9572508740,Diahann,Naisey,1401544.679,0.04
9099065185,Bail,Freda,3358884.312,0.03
4680370188,Alyse,MacPeice,414544.537,0.05
1675985232,Dido,Caswall,3636418.36,0.02
5482401977,Worthington,Morshead,362904.798,0.03
3124292524,Glenn,Gaule,919978.305,0.01
4891480627,Chrisy,Ord,1293556.858,0.04
7220793240,Colene,Somerset,12037.94,0.01
6419881529,Tabatha,Burchett,109690.055,0.04
8803359193,Cinda,Fihelly,1033947.907,0.05
2134585115,Allister,Strewther,4275510.534,0.04
5080201704,Bryna,Tunaclift,3869787.21,0.04
3143095174,Rory,Smittoune,341227.046,0.02
6325060345,Laurel,Thaller,3117831.808,0.05
3708821971,Joleen,Keeley,2484130.775,0.04
5147042842,Brant,Aubin,2266817.437,0.03
3874909534,Chane,Ciccottini,1020669.848,0.02
8176445616,Rouvin,Flewitt,3009290.537,0.04
2010902606,Jeanie,Plevin,1902438.192,0.03
9176761550,Helenka,Antonovic,4715796.968,0.04
5328919418,Milt,Berends,4605497.745,0.04
8639105227,Tove,Desborough,2801379.209,0.01
3352455181,Davey,Mossman,3906976.507,0.03
2124713502,Sylas,Nix,2425165.611,0.02
5031272327,Sancho,Logan,3356567.923,0.02
1623234442,Aharon,Matheson,3539180.997,0.03
3189927990,Spike,Butterley,4498886.15,0.02
2208935831,Obadiah,Matskevich,2276907.112,0.03
7357953606,Ailene,Kilshaw,627447.974,0.02
1464820002,Verine,Skoate,590062.059,0.02
9480862610,Patrizia,Yeabsley,3231711.162,0.03
2866525524,Boycie,Matzke,6393.894,0.04
4155162724,Revkah,Crocken,3348103.546,0.02
3562668250,Joycelin,D'Adda,2671868.504,0.03
9184839215,Michel,Antoniutti,641328.868,0.05
2492114930,Ema,Petley,1402821.948,0.03
6404339192,Orlan,Cumine,3789854.201,0.04
7093627043,Annabell,Puddefoot,3664886.46,0.01
7385317165,Dyann,Standeven,1764926.542,0.04
2319268281,Thaine,Best,520767.493,0.04
7816037074,Violet,Bernardino,1736720.899,0.03
8069296530,Juliann,Bercevelo,3625153.701,0.04
6911004992,Scottie,Criag,709833.565,0.03
4090181518,Gib,Pietrusiak,660766.902,0.04
2863350964,Dorene,Gaynesford,3637824.106,0.03
3567972452,Jeanie,Catlin,4599913.618,0.03
9492242778,Kiersten,Trott,614954.515,0.04
6520325877,Lemmie,Pinnocke,4658311.842,0.02
5904786707,Anna-maria,Peer,2154332.748,0.02
2131280425,Charin,MacDearmont,415558.601,0.03
9917549914,Daisie,Record,4735636.893,0.04
4374467318,Erv,Hamor,598205.615,0.04
2038220887,Caresa,Brownsill,4138678.452,0.05
3477231039,Tabatha,Willard,4682663.108,0.03
3104163193,Jacquelynn,McClosh,1632404.7,0.03
8290917123,Shaine,Drayn,4725599.971,0.04
5472386216,Carlee,Clayhill,2546383.162,0.03
3792940865,Freida,Calderhead,4603939.29,0.02
5024687682,Spense,Darwent,1752142.11,0.04
2147266041,Vicky,Newsome,1937060.714,0.03
5529435834,Gaylord,Ronchetti,9276.858,0.02
5977860025,Zola,Kibbey,4944158.598,0.01
8941805575,Fields,Rapson,2362045.46,0.03
3270834016,Terrance,Sewell,642970.84,0.04
7653174164,Giffie,Morphet,4512413.965,0.03
2265773402,Debee,Auton,1271352.779,0.02
2518584743,Roberta,Abrahmovici,3904436.007,0.04
6440223797,Moshe,Bugge,1632145.923,0.03
8111765056,Christiane,Bowbrick,3395654.136,0.03
9920918207,Reginald,Dillow,4240204.022,0.01
4861325736,Vicky,Suerz,2566808.458,0.03
1219659839,Itch,Labadini,4648144.359,0.03
3738847017,Sammy,Brimble,2712418.033,0.03
5081271999,Carroll,Izkovitch,3124764.191,0.02
4447096246,Ciro,Farny,1664096.49,0.04
7030403100,Shaun,Stickells,1863195.467,0.02
8041177721,Magnum,Skerme,1739943.753,0.04
5648500989,Shelagh,Cotterell,297266.537,0.02
8862088360,Doroteya,Jaulme,1427556.824,0.02
5905162092,Sean,Jakobssen,4010131.687,0.04
1559969834,Leontine,Powers,3772208.652,0.03
4611548706,Verne,Danet,3691176.383,0.04
8802642203,Farleigh,Pettman,682265.756,0.03
2157020380,Anthe,Domegan,739805.091,0.03
9148992300,Rozella,Katzmann,2115067.426,0.04
5257416841,Borden,Abelov,4671907.535,0.04
2180639351,Berke,Lune,4707169.181,0.01
5507454611,Cammy,Fenna,2198470.194,0.05
9761185638,Barbara-anne,Cleaton,2854284.027,0.03
8873027442,Kimbra,Buggs,2427883.327,0.02
7832766542,Giorgia,Randleson,701356.292,0.01
1516422792,Michael,Mustard,2390277.959,0.01
5333460587,Cass,Baldry,2222335.903,0.02
3142999903,Dominik,Chislett,3090025.02,0.03
6721423712,Lettie,Hullett,2264889.274,0.01
4765767209,Ric,Revance,2963270.789,0.04
5901202235,Ethe,Egerton,4488949.186,0.05
4989317750,Mareah,Tomet,802490.075,0.05
7282106652,Merilyn,Moynham,672455.438,0.02
5785317950,Elane,Sharer,3161060.975,0.02
8180346380,Gabriellia,Luten,1011930.764,0.04
2452299136,Pail,Goodlip,1648105.029,0.04
2839677181,Osborn,Boomes,182484.546,0.03
6060132519,Derril,Beirne,3704758.765,0.01
8108687752,Deborah,McQuilliam,13826.547,0.05
8960155121,Teresina,Gislebert,3741160.63,0.04
5560035608,Viviyan,Girard,1302026.861,0.04
1025822101,Renate,Povlsen,2096141.377,0.03
4460058101,Gerladina,Petroulis,4588487.583,0.04
8116795135,Benn,Sakins,4420785.202,0.04
3603953773,Torre,Kitlee,3394801.843,0.02
5291613704,Mortimer,Jakobssen,4946374.974,0.05
8808220623,Myrle,Tiptaft,3599899.102,0.05
5612352214,Lay,Ketcher,847989.325,0.04
9004093015,Beck,De Ruel,2434302.829,0.04
4948827684,Pet,Shorthill,3431304.897,0.04
2570050741,Agathe,Canero,4620908.332,0.03
7752196859,Daven,Upward,3482650.39,0.04
6997500947,Kassandra,MacCorkell,2203673.729,0.01
1160506106,Linzy,Crosskell,2955557.973,0.05
3306488629,Fanechka,Lebbon,1900674.029,0.03
1353894243,Carly,Pencott,3940651.148,0.04
8947763275,Tonya,Rakes,4287639.216,0.03
2791356811,Durward,Wiper,3938142.178,0.01
7104893637,Kristofor,Morena,247436.191,0.03
4609726702,Arch,Bunn,2220413.11,0.02
7542023593,Nefen,Alennikov,3650286.561,0.04
9997953463,Ardyth,MacAskill,1754108.28,0.04
4164501933,Coletta,McCully,3472502.329,0.01
2589587300,Harv,Cherrison,880622.494,0.04
2267091593,Cissy,Grosvenor,4450519.559,0.03
5312206163,Martguerita,Whaymand,1479447.388,0.03
2198276029,Ashley,Roman,3230318.109,0.05
4486379510,Aurea,Chstney,3277185.096,0.02
4467010809,Siffre,Van Der Walt,2980182.873,0.04
8092048916,Antonius,Fattori,2184445.068,0.04
5631847014,Husain,Hartill,2662016.046,0.02
6861648025,Jerad,Vasile,995425.896,0.03
6972322758,Joann,Paddick,540741.388,0.04
3422890250,Clevie,Brands,498225.376,0.05
9532394799,Fraze,Syddall,2800154.806,0.02
2444027534,Cathrine,Allderidge,3049950.845,0.02
4055959453,Rodrick,Barnwell,1883137.812,0.03
7225227864,Des,Tattersdill,1691358.272,0.02
4167144244,Helen,Corhard,2696603.886,0.01
9847514612,Bill,McClymont,3269608.523,0.04
9671397095,Newton,Baglin,4632569.793,0.03
4478757604,Filia,Dillow,309779.563,0.04
1677194799,Faulkner,Gummory,2877054.408,0.02
8983843604,Lorry,Fines,4497338.201,0.03
5377110539,Carson,Zammitt,4346974.758,0.05
3265488277,Bennett,Pepin,1515310.117,0.03
6471309798,Dani,Arrington,2371526.284,0.04
6467997675,Huberto,Phippin,88081.417,0.03
4238303037,Hiram,Sullivan,1929552.977,0.04
3519063761,Maible,Hawler,1387398.173,0.04
3841874585,Ettie,Wearden,2300634.48,0.05
4817932444,Davina,Tourot,2886908.205,0.05
5989106720,Zebedee,Belsey,1008742.456,0.02
6128255976,Gertie,Blaiklock,3706930.874,0.02
2213030390,Debee,Thomsen,4427952.041,0.01
6202663064,Bella,Weatherall,1816485.179,0.04
8661023821,Cob,Shoebotham,3569698.157,0.03
3746514099,Stavros,Asty,3078363.28,0.04
8126048022,Theodoric,Bleakley,1479891.149,0.02
3611825221,Christie,Wyne,758082.135,0.04
2537563149,Orren,Blamphin,1289374.252,0.02
9869237663,Shawn,Climo,3583418.95,0.04
1185663865,Josh,Matis,4075699.472,0.03
5489340278,Hilarius,Vardie,4144387.249,0.03
4868882274,Gunner,Tremonte,4394002.118,0.04
2071805451,Leonanie,Iacofo,3174060.549,0.04
7880078025,Eugene,Sagg,4484449.21,0.03
9036837708,Ettore,O'Bradden,2255490.33,0.02
5135657421,Bonnee,Cockburn,2168088.109,0.04
7882345891,Stephanus,Bouskill,479615.654,0.01
3556116445,Kippie,Brafield,2271809.892,0.04
8926168750,Archy,Upham,124709.305,0.04
7772281520,Vivian,Szymanowski,4978692.325,0.03
5537481344,Hamil,Watters,4275458.798,0.03
2817236879,Virgie,Kybbye,3282017.867,0.02
1609588084,Blondelle,Ivanisov,4409028.3,0.03
8640246738,Bartolomeo,Hargate,167042.818,0.03
5142904169,Stephanus,Painter,4056296.592,0.04
8143550175,Philip,Glyn,2716538.882,0.02
6440318749,Miner,Shimon,4002492.956,0.05
7131109151,Gwenneth,Brisard,1149854.702,0.02
5786366083,Moyna,Fawltey,289076.947,0.03
9301433017,Edgard,Dummigan,361417.78,0.05
9980450119,Hailey,Wison,4170284.23,0.01
1905688113,Ardra,Voisey,2402262.921,0.02
6030445806,Ingmar,Bellow,4654220.933,0.04
5041703374,Wynn,Belsher,816061.672,0.05
6354612715,Orel,Lockhead,4545323.331,0.03
3167089746,Lorilyn,Harm,3091033.457,0.02
8824638675,Yoshiko,Horsell,3167784.818,0.03
7777258534,Gertruda,Keijser,3291360.188,0.04
8644354398,Jeramie,Crabbe,4487117.26,0.03
9063060768,Elsy,Saffer,1275497.24,0.03
1875607662,Toni,Bailles,2089711.915,0.04
5622686437,Taylor,Ebdin,1142679.613,0.02
8138222880,Luella,Varvell,1764877.819,0.03
7586417941,Yehudit,Morlon,3090886.54,0.02
3060456425,Allyn,Flower,2410174.759,0.04
6219974191,Gaultiero,Dener,4631718.081,0.03
6384021133,Sybilla,Werendell,2882224.958,0.04
6417735904,Broderick,Tallboy,2917860.166,0.01
5051307912,Rem,Flawn,287387.51,0.02
3274357814,Sibel,Stanlack,650352.657,0.03
4602332758,Hurlee,Standall,4478947.19,0.04
1677342949,Min,Waistell,591258.614,0.04
8097430718,Nil,Minger,3605506.607,0.03
3706116517,Leigh,Roles,3543663.079,0.03
8688809018,Ayn,Gilbanks,3738490.438,0.02
5215837760,Mordecai,Le Friec,4323503.593,0.05
7453978989,Arlyn,Twidle,2924940.628,0.05
1081626623,Angela,Hawkins,2530787.068,0.02
9639484091,Caspar,Lampen,708436.533,0.03
9676523318,Kit,Redwood,1752355.451,0.01
1556186853,Daveen,Corro,3708621.099,0.02
4370674580,Georgeanne,Lease,3920999.328,0.03
8104848645,Tami,Southey,4931670.286,0.02
8294327618,Jermayne,Muscroft,3465090.559,0.02
3851045809,Charmane,Street,4090103.186,0.02
4197163012,Jesse,Norbury,2128494.957,0.05
4330859680,Trista,Sturte,942774.84,0.04
3986255710,Orin,Boulter,581854.269,0.01
6286061014,Ynez,Ambrose,3984643.931,0.02
6035208158,Brooks,Lindenboim,3837676.173,0.03
8066755627,Holly-anne,Hansed,4527972.438,0.04
1190891597,Carri,Thurber,2289950.425,0.04
5413154334,Claudelle,Silverthorn,3982226.386,0.02
2775272864,Cirstoforo,Garnam,235353.521,0.02
